guid,title,comments,Published status,body
641,641,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Was the knowledge possessed by both of each of these languages, the extinct and the revived, theoretical or practical ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Theoretical* being confined to certain grammatical rules of accidence and syntax and practically excluding vocabulary.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What points of contact existed between these languages and between the peoples who spoke them ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The presence of guttural sounds, diacritic aspirations, epenthetic and servile letters in both languages : their antiquity, both having taught on the plain of Shinar 242 years after the deluge in the seminary instituted by Fenius Farsaigh, descendant of Noah, progenitor of Israel, and ascendant of Heber and Heremon, progenitors of Ireland : their archeological, genealogical, hagiographical, exegetical, homilectic, toponomastic, historical and religious literatures comprising the works of rabbis and culdees, Torah, Talmud (Mischna and Ghemara) Massor, Pentateuch, Book of the Dun Cow, Book of Ballymote, Garland of Howth, Book of Kells : their dispersal, persecution, survival and revival : the isolation of their synagogical and ecclesiastical rites in ghetto (S. Mary’s Abbey) and masshouse (Adam and Eve’s tavern) : the proscription of their national costumes in penal laws and jewish dress acts : the restoration in Chanan David of Zion and the possibility of Irish political autonomy or devolution.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What anthem did Bloom chant partially in anticipation of that multiple, ethnically irreducible consummation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Kolod balejwaw pnimah Nefesch, jehudi, homijah.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why was the chant arrested at the conclusion of this first distich ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In consequence of defective mnemotechnic.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How did the chanter compensate for this deficiency ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;By a periphrastic version of the general text.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In what common study did their mutual reflections merge ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The increasing simplification traceable from the Egyptian epigraphic hieroglyphs to the Greek and Roman alphabets and the anticipation of modern stenography and telegraphic code in the cuneiform inscriptions (Semitic) and the virgular quinquecostate ogham writing (Celtic)."
642,642,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did the guest comply with his host’s request?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Doubly, by appending his signature in Irish and Roman characters.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What was Stephen's auditive sensation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He heard in a profound ancient male unfamiliar melody the accumulation of the past.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What was Bloom’s visual sensation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He saw in a quick young male familiar form the predestination of a future.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What were Stephen’s and Bloom’s quasisimultaneous volitional quasisensations of concealed identities ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Visually, Stephen’s : The traditional figure of hypostasis, depicted by Johannes Damascenus, Lentulus Romanus and Epiphanius Monachus as leucodermic, sesquipedalian with winedark hair.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Auditively, Bloom's : The Traditionnal accent af the ecstasy of catastrophe.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What future careers had been possible for Bloom in the past and with what exemplars ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In the church, Roman, Anglican, or Nonconformist : exemplars, the very reverend John Conmee S.J., the reverend T. Salmon, D.D., provost of Trinity college, Dr Alexander J. Dowie. At the bar, English or Irish : exemplars, Seymour Bushe, K. C., Rufus Isaacs, K. C. On the stage, modern or Shakespearean : examplars Charles Wyndham, high comedian, Osmond Tearle (+ 1901), exponent of Shakespeare.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did the host encourage his guest to chant in a modulated voice a strange<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;legend on an allied theme ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Reassuringly, their place where none could hear them talk being secluded,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;reassured, the decocted beverages, allowing for subsolid residual sediment of<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;a mechanacal mixture, water plus sugar plus cream plus cocoa, having been<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;consumed."
643,643,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Recite the first (major) part of this chanted legend ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Little Harry Hughes and his schoolfellows all Went out for to play ball.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;And the very first ball little Harry Hughes played He drove it ow'er the je's garden wall.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;And the very second ball little Harry Hughes played He broke the jew's windows all.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How did the son of Rudolph receive this first part ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With unmixed feeling. Smiling, a jew, he heard with pleasure and saw the unbroken kitchen window."
644,644,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Recite the second part (minor) of the legend.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Then out came the jew’s daughter And she all dressed in green.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;« Come back, come back, you pretty little boy, And play your ball again. »<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;« I cant come back and I wont come back Without my schoolfellows all.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;For if my master he did hear He’d make it a sorry ball. »<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;She took him by the lilywhite hand And led him along the hall Until she led him to a room Where none could hear him call.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;She took a penknife out of her pocket And cut off his little head And now he’ll play his ball no more For he lies among the dead.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How did the father of Millicent receive this second part ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With mixed feelings. Unsmiling, he heard and saw with wonder a jew’s daughter, all dressed in green."
645,645,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Condense Stephen’s commentary.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;One of all the least of all, is the victim predestined. Once by inadvertence, twice by design he challenges his destiny. It comes when he is abandoned and challenges him reluctant and, as an apparition of hope and youth, holds him unresisting. It leads him to a strange habitation, to a secret infidel apartment, and there, implacable, immolates him, consenting.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why was the host (victim predestined) sad ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He wished that a tale of a deed should be told of a deed not by him should by him not be told.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why was the host (reluctant, unresisting) still ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In accordance with the law of the conservation of energy.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why was the host (secret infidel) silent ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He weighed the possible evidences for and against ritual murder : the incitation of the hierarchy, the superstition of the populace, the propagation of rumour in continued fraction of veridicity, the envy of opulence, the influence of retaliation, the sporadic reappearance of atavistic delinquency, the mitigating circumstances of fanaticism, hypnotic suggestion and somnambulism.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;From which (if any) of these mental or physical disorders was he not totally immune ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;From hypnotic suggestion : once, waking, he had not recognised his sleeping apartment : more than once, waking, he had been for an indefinite time incapable ofmovingor uttering sounds. From somnambulism: once, sleeping, his body had risen, crouched and crawled in the direction of a heatless fire and, having attained its destination, there, curled, unheated, in night attire had lain, sleeping.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Had this latter or any cognate phenomenon declared itself in any member of his family ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Twice, in Holies street and in Ontario terrace, his daughter Millicent (Milly) at the ages of 6 and 8 years had uttered in sleep an exclamation of terror and had replied to the interrogations of two figures in night attire with a vacant mute expression."
646,646,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What other infantile memories had he of her ?<br>15 June 1889. A querulous newborn female infant crying to cause and lessen congestion. A child renamed Padney Socks she shook with shocks her moneybox : counted his three free moneypenny buttons one, tloo, tlee : a doll, a boy, a sailor she cast away : blond, born of two dark, she had blond ancestry, remote, a violation, Herr Hauptmann Hainau, Austrian army, proximate, ahallucination, lieutenant Mulvey, British navy.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What endemic characteristics were present ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Conversely the nasal and frontal formation was derived in a direct line of lineage which, though interrupted, would continue at distant intervals to its most distant intervals.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What memories had he of her adolescence ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;She relegated her hoop and skippingrope to a recess. On the duke's lawn entreated by an English visitor, she declined to permit him to make and take away her photographic image (objection not stated). On the South Circular road in the company of Elsa Potter, followed by an individual of sinister aspect, she went half way down Stamer street and turned abruptly back (reason of change not stated). On the vigil of the 15 th anniversary of her birth she wrote a letter from Mullingar, county Westmeath, making a brief allusion to a local student (faculty and year not stated).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did that first division, portending a second division, afflict him ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Less than he had imagined, more than he had hoped.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What second departure was contemporaneously perceived by him similarly if differently ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A temporary departure of his cat.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why similarly, why differently ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Similarly, because actuated by a secret purpose the quest of a new male (Mullingar student) or of a healing herb (valerian). Differently, because of different possible returns to the inhabitants or to the habitation.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In other respects were their differences similar ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In passivity, in economy, in the instinct of tradition, in unexpectedness."
647,647,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Inasmuch as leaning she sustained her blond hair for him to ribbon it for her (cf. neckarching cat). Moreover, on the free surface of the lake in Stephen’s green amid inverted reflections of trees her uncommented spit, describing concentric circles of waterrings, indicated by the constancy of its permanence the locus of a somnolent prostrate fish (cf. mousewatching cat). Again, in order to remember the date, combatants, issue and consequences of a famous military engagement she pulled a plait of her hair (cf. earwashing cat). Furthermore, silly Milly, she dreamed of having had an unspoken unremembered conversation with a horse whose name had been Joseph to whom (which) she had offered a tumblerful of lemonade which it (he) had appeared to have accepted (cf. hearthdreaming cat). Hence, in passivity, in economy, in the instinct of tradition, in unexpectedness, were differences were similar.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In what way had he utilised gifts 1) an owl, 2) a clock), given as matrimonial auguries, to interest and to instruct her ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As object lessons to explain : 1) the nature and habits of oviparous animals, the possibility of aerial flight, certain abnormalities of vision, the secular process of imbalsamation : 2) the principle of the pendulum, exemplified in bob, wheelgear and regulator, the translation in terms of human or social regulation of the various positions clockwise of moveable indicators on an unmoving dial, the exactitude of the recurrence per hour of an instant in each hour, when the longer and the shorter indicator were at the same angle of inclination, videlicet, 5 5/11 minutes past each hour per hour in arithmetical progression.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In what manners did she reciprocate ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;She remembered : on the 27th anniversary of his birth she presented to him a breakfast moustachecup of imitation crown Derby porcelain ware. She provided : at quarter day or thereabouts if or when purchases had been made by him not for her she showed herself attentive to his necessities, anticipating his desires. She admired : a natural phenomenon having been explained by him not for her she expressed the immediate desire to possess without gradual acquisition a fraction of his science, the moiety, the quarter, a thousandth part."
648,648,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What proposal did Bloom, diambulist, father of Milly, somnambulist, make to Stephen, noctambulist ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To pass in repose the hours intervening between Thursday (proper) and Friday (normal) on an extemporised cubicle in the apartment immediately above the kitchen and immediateiy adjacent to the sleeping apartment of his host and hostess.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What various advantages would or might have resulted from a prolungation of such extemporisation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;For the guest : security of domicile and seclusion of study. For the host: rejuvenation of intelligence, vicarious satisfaction. For the hostess : disintegration of obsession, acquisition of correct Italian pronunciation.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why might these several provisional contingencies between a guest and a hostess not necessarily preclude or be precluded by a permanent eventuality of reconciliatory union between a schoolfellow and a jew’s daughter ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Because the way to daughter led through mother, the way to mother through daughter.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To what inconsequent polysyllabic question of his host did the guest return a monosyllabic negative answer ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;If he had known the late Mrs Emily Sinico, accidentally killed at Sydney Parade railway station, 14 October 1903.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What inchoate corollary statement was consequently suppressed by the host ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A statement explanatory of his absence on the occasion of the interment of Mrs Mary Goulding, 26 June 1903, vigil of the anniversary of the decease of Rudolph Bloom (born Virag).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Was the proposal of asylum accepted ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Promptly, inexplicably, with amicability, gratefully it was declined.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What exchange of money took place between host and guest ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The former returned to the latter, without interest, a sum of money (£ 1-7-0), one pound seven shilling, advanced by the latter to the former."
649,649,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What counterproposals were alternately advanced, accepted, modified, declined, restated in other terms, reaccepted, ratified, reconfirmed?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To inaugurate a prearranged course of Italian instruction, place the residence of the instructed. To inaugurate a course of vocal instruction, place the residence of the instructress. To inaugurate a series of static, semistatic and peripatetic intellectual dialogues, places the residence of both speakers (if both speakers were resident in the same place) the Ship hotel and tavern, 6 Lower Abbey street (W. and E. Connery, proprietors), the National Library of Ireland, 10 Kildare street, the National Maternity Hospital, 29, 30 and 31 Holies street, a public garden, the vicinity of a place of worship, a conjunction of two or more public thoroughfares, the point of bisection of a right line drawn between their residences (if both speakers were resident in different places).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What rendered problematic for Bloom the realisation of these mutually selfexcluding propositions ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The irreparability of the past : once at a performance of Albert Hengler’s circus in the Rotunda, Rutland Square, Dublin, anintuitive particoloured clown in quest of paternity had penetrated from the ring to a place in the auditorium where Bloom, solitary, was seated and had publicly declared to an exhilarated audience that he (Bloom) was his (the clown’s) papa. The imprevidibility of the future : once in the summer of 1898 he (Bloom) had marked a florin (2/-) with three notches on the milled edge and tendered it in payment of an account due to and received by J. and T. Davy, family grocers, 1 Charlemont Mall, Grand Canal, for circulation on the waters of civic finance, for possible, circuitous or direct, return.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Was the clown Bloom’s son ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;No.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Had Bloom’s coin returned ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Never.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why would a recurrent frustration the more depress him ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Because at the critical turningpoint of human existence he desired to amend many social conditions, the product of inequality and avarice and international animosity."
650,650,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He believed then that human life was infinitely perfectible, eliminating these conditions ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;There remained the generic conditions imposed by natural, as distinct from human law, as integral parts of the human whole; the necessity of destruction to procure alimentary sustenance; the painful character of the ultimate functions of separate existence, the agonies of birth and death : the monotonous menstruation, of simian and (particularly) human females extending from the age of puberty to the menopause; inevitable accidents at sea, in mines and factories: certain very painful maladies and their resultant surgical operations, innate lunacy and congenital criminality, decimating epidemics : catastrophic cataclyms which make terror the basis of human mentality : seismic upheavals the epicentres of which are located in densely populated regions : the fact of vital growth, through convulsions of metamorphosis, from infancy through maturity to decay.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why did he desist from speculation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Because it was a task for a superior intelligence to substitute other more acceptable phenomena in place of the less acceptable phenomena to be removed.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did Stephen participate in his dejection?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He affirmed his significance as a conscious rational animal proceeding syllogistically from the known to the unknown and a conscious rational reagent between a micro and a macrocosm ineluctably constructed upon the incertitude of the void.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Was this affimation apprehended by Bloom ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Not verbally. Substantially.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What comforted his misapprehension ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;That as a competent keyless citizen he had proceeded energetically from the unknown to the known through the incertitude of the void.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In what order of precedence, with what attendant ceremony was the exodus from the house of bondage to the wilderness of inhabitation effected ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Lighted Candle in Stick borne by Bloom<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Diaconal Hat on Ashplant borne by Stephen."
651,651,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With what intonation secreto of what commemorative psalm ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The 113 th, modus peregrinus : In exitu Israel de Egypto : domus Jacob de populo barbaro.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What did each so at the door of egress ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Bloom set the candlestick on the floor. Stephen put the hat on his head.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;For what creature was the door of egress a door of ingress ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;For a cat.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What spectacle confronted them when they, first the host, then the guest, emerged silently, doubly dark, from obscurity by a passage from the rere of the house into the penumbra of the garden ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The heaventree of stars hung with humid nightblue fruit.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With what meditations did Bloom accompany his demonstration to his companion of various constellation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Meditations of evolution increasingly vaster : of the moon invisible in incipient lunation, approaching perigee : of the infinite lattiginous scintillating uncondensed milky way, discernible by daylight by an observer placed at the lower end of a cylindrical vertical shaft 5000 ft deep sunk from the surface towards the centre of the earth : of Sirius ( alpha in Canis Maior) 10 lightyears (57, 000, 000, 000, 000, miles) distant and in volume 900 times the dimension of our planet : of Arcturus : of the precession of equinoxes : of Orion with belt and sextuple sun theta and nebula in which 100 of our solar systems could be contained : of moribund and of nascent new stars such as Nova in 1901 : of our system plunging towards the constellation of Hercules : of the parallax or parallactic drift of socalled fixed stars, in reality evermoving from immeasurably remote eons to infinitely remote futures in comparison with which the years, threscore and ten, of allotted human life formed a parenthesis of infinitesimal brevity.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Were there obverse meditations of involution increasingly less vast ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Of the eons of geological periods recorded in the stratifications of the earth : of the myriad minute entomological organic existences concealed in cavities of the earth, beneath removable stones, in hives and mounds, of microbes, germs, bacteria, bacilli, spermatozoa : of the incalculable trillions of billions of millions of imperceptible molecules contained by cohesion of molecular affinity in a single"
652,652,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;pinhead : of the universe of human serum constellated with red and white bodies, themselves universes of void space constellated with other bodies, each, in continuity, its universe of divisible component bodies of which each was again divisible in divisions of redivisible component bodies, dividends and divisors ever diminishing without actual division till, if the progress were carried far enough, nought nowhere was never reached.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why did he not elaborate these calculations to a more precise result?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Because some years previously in 1886 when occupied with the problem of the quadrature of the circle he had learned of the existence of a number computed to a relative degree of accuracy to be of such magnitude and of so many places, e. g., the 9th power of the 9th power of 9, that, the result having been obtained, 33 closely printed volumes of 1000 pages each of innumerable quires and reams of India paper would have to be requisitioned in order to contain the complete tale of its printed integers of units, tens, hundreds, thousands, tens of thousands, hundreds of thousands, millions, tens of millions, hundreds of millions, billions, the nucleus of the nebula of every digit of every series containing succinctly the potentiality of being raised to the utmost kinetic elaboration of any power of any of its powers.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did he find the problem of the inhabitability of the planets and their satellites by a race, given in species, and of the possible social and moral redemption of said race by a redeemer, easier of solution ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Of a different order of difficulty. Conscious that the human organism, normally capable of sustaining an atmospheric pressure of 19 tons, when elevated to a considerable altitude in the terrestrial atmosphere suffered with arithmetical progression of intensity, according as the line of demarcation between troposphere and statosphere was approximated, from nasal hemorrhage, impeded respiration and vertigo, when proposing this problem for solution, he had conjectured as a working hypothesis which could not be proved impossible that a more adaptable and differently anatomically constructed race of beings might subsist otherwise under Martian, Mercurial, Veneral, Jovian, Saturnian, Neptunian or Uranian sufficient and equivalent conditions, though an apogean humanity of beings created in varying forms wiih finite differences resulting similar to the whole and to one another would probably there as here remain inalterably and inalienably attached to vanities, to vanities of vanities and to all that is vanity."
653,653,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;And the problem of possible redemption ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The minor was proved by the major.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Which various features of the constellations were in turn considered ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The various colours significant of various degrees of vitality (white, yellow, crimson, vermilion, cinnabar) : their degrees of brilliancy : their magnitudes revealed up to and including the 7th : their positions : the waggoner s star : Walsingham way : the chariot of David : the annular cinctures of Saturn : the condensation of spiral nebulae into suns : the interdependant gyrations of double suns : the independent synchronous discoveries of Galileo, Simon Marius, Piazzi, Le Verrier, Herschel, Galle : the systematisations attempted by Bode and Kepler of cubes of distances and squares of times of revolution : the almost infinite compressibility of hirsute comets and their vast elliptical egressive and reentrant orbits from perihelion to aphelion : the sidereal origin of meteoric stones : the Libyan floods on Mars about the period of the birth of the younger satroscopist : the annual recurrence of meteoric showers about the period of the feast of S. Lawrence (martyr, 10 August) : the monthly recurrence known as the new moon with the old moon in her arms : the posited influence of celestial on human bodies : the appearance of a star (1st magnitude) of exceeding brilliancy dominating by night and day (a new luminous sun generated by the collision and amalgamation in incandescence of two nonluminous exsuns) about the period of the birth of William Shakespeare over delta in the recumbent neversetting constellation of Cassiopeia and of a star (2nd magnitude) of similar origin but lesser brilliancy which had appeared in and dissapeared from the constellation of the Corona Septentrionalis about the period of the birth of Leopold Bloom and of other stars of (presumably) similar origin which had (effectively or presumably) appeared in and disappeared from the constellation of Andromeda about the period of the birth of Stephen Dedalus, and in and from the constellation of Auriga some years after the birth and death of Rudolph Bloom, junior, and in and from other constellations some years before or after the birth or death of other persons, the attendant phenomena of eclipses, solar and lunar, from immersion to emersion, abatement of wind, transit of shadow, taciturnity of winged creatures, emergence of nocturnal or crepuscular animals, persistance of infernal light, obscurity of terrestrial waters, pallor of human beings."
654,654,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;His (Bloom’s) logical conclusion, having weighed the matter and allowing for possible error ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;That it was not a heaventree, not a heavengrot, not a heavenbeast, not a heavenman. That it was a Utopia, there being no known method from the known to the unknown : an infinity, renderable equally finite by the suppositious probable apposition of one or more bodies equally of the same and of different magnitudes : a mobility of illusory forms immobilised in space, remobilised in air : a past which possibly had ceased to exist as a present before its spectators had entered actual present existence.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Was he more convinced of the esthetic value of the spectacle?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Indubitably in consequence of the reiterated examples of poets in the delirium of the frenzy of attachment or in the abasement of rejection invoking ardent sympathetic constellations or the frigidity of the satellite of their planet.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did he then accept as an article of belief the theory of astrological influences upon sublunary disasters?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;It seemed to him as possible of proof as of confutation and the nomenclature employed in its selenographical charts as attributable to verifiable intuition as to fallacious analogy : the lake of dreams, the sea of rains, the gulf of dews, the ocean of fecundity.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What special affinities appeared to him to exist between the moon and woman ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Her antiquity in preceding and surviving successive tellurian generations : her nocturnal predominance : her satellitic dependence : her luminary reflection : her constancy under all her phases, rising, and setting by her appointed times, waxing and waning : the forced invariability of her aspect : her indeterminate response to inaffirmative interrogation : her potency over effluent and refluent waters : her power to enamour, to mortify, to invest with beauty, to render insane, to incite to and aid delinquency : the tranquil inscrutability of her visage : the terribility of her isolated dominant implacable resplendent propinquity : her omens of tempest and of calm : the stimulation of her light, her motion and her presence : the admonition of her craters, her arid seas, her silence : her splendour, when visible : her attraction, when invisible."
